timestamp, power.draw.instant [W], clocks.current.sm [MHz]
2023/08/30 15:31:22.890, 77.57 W, 1755 MHz
2023/08/30 15:31:22.894, 77.57 W, 1755 MHz
2023/08/30 15:31:22.897, 77.57 W, 1755 MHz
2023/08/30 15:31:22.900, 77.57 W, 1755 MHz
2023/08/30 15:31:22.904, 77.57 W, 1755 MHz
2023/08/30 15:31:22.910, 77.57 W, 1755 MHz
2023/08/30 15:31:22.914, 77.57 W, 1755 MHz
2023/08/30 15:31:22.918, 77.57 W, 1755 MHz
2023/08/30 15:31:22.922, 77.18 W, 1755 MHz
2023/08/30 15:31:22.926, 77.18 W, 1755 MHz
2023/08/30 15:31:22.940, 77.18 W, 1755 MHz
2023/08/30 15:31:22.943, 77.18 W, 1755 MHz
2023/08/30 15:31:22.946, 77.18 W, 1755 MHz
2023/08/30 15:31:22.952, 77.18 W, 1755 MHz
2023/08/30 15:31:22.955, 77.18 W, 1755 MHz
2023/08/30 15:31:22.958, 77.18 W, 1755 MHz
2023/08/30 15:31:22.962, 77.18 W, 1755 MHz
2023/08/30 15:31:22.965, 77.18 W, 1755 MHz
2023/08/30 15:31:22.970, 77.18 W, 1755 MHz
2023/08/30 15:31:22.974, 77.18 W, 1755 MHz
2023/08/30 15:31:22.977, 77.18 W, 1755 MHz
2023/08/30 15:31:22.980, 77.18 W, 1755 MHz
2023/08/30 15:31:22.984, 77.18 W, 1755 MHz
2023/08/30 15:31:22.990, 77.18 W, 1755 MHz
2023/08/30 15:31:22.993, 77.18 W, 1755 MHz
2023/08/30 15:31:22.997, 77.18 W, 1755 MHz
2023/08/30 15:31:23.000, 77.18 W, 1755 MHz
2023/08/30 15:31:23.004, 77.18 W, 1755 MHz
2023/08/30 15:31:23.010, 77.18 W, 1755 MHz
2023/08/30 15:31:23.014, 77.18 W, 1755 MHz
2023/08/30 15:31:23.017, 77.18 W, 1755 MHz
2023/08/30 15:31:23.020, 78.07 W, 1755 MHz
2023/08/30 15:31:23.025, 78.07 W, 1755 MHz
2023/08/30 15:31:23.039, 78.07 W, 1755 MHz
2023/08/30 15:31:23.042, 78.07 W, 1755 MHz
2023/08/30 15:31:23.046, 78.07 W, 1755 MHz
2023/08/30 15:31:23.051, 78.07 W, 1755 MHz
2023/08/30 15:31:23.054, 78.07 W, 1755 MHz
2023/08/30 15:31:23.058, 78.07 W, 1755 MHz
2023/08/30 15:31:23.061, 78.07 W, 1755 MHz
2023/08/30 15:31:23.064, 78.07 W, 1755 MHz
2023/08/30 15:31:23.070, 78.07 W, 1755 MHz
2023/08/30 15:31:23.074, 78.07 W, 1755 MHz
2023/08/30 15:31:23.077, 78.07 W, 1755 MHz
2023/08/30 15:31:23.081, 78.07 W, 1755 MHz
2023/08/30 15:31:23.084, 78.07 W, 1755 MHz
2023/08/30 15:31:23.090, 78.07 W, 1755 MHz
2023/08/30 15:31:23.094, 78.07 W, 1755 MHz
2023/08/30 15:31:23.097, 78.07 W, 1755 MHz
2023/08/30 15:31:23.100, 78.07 W, 1755 MHz
2023/08/30 15:31:23.104, 78.07 W, 1755 MHz
2023/08/30 15:31:23.110, 78.07 W, 1755 MHz
2023/08/30 15:31:23.114, 78.07 W, 1755 MHz
2023/08/30 15:31:23.118, 78.07 W, 1755 MHz
2023/08/30 15:31:23.121, 77.09 W, 1755 MHz
2023/08/30 15:31:23.126, 77.09 W, 1755 MHz
2023/08/30 15:31:23.142, 77.09 W, 1755 MHz
2023/08/30 15:31:23.145, 77.09 W, 1755 MHz
2023/08/30 15:31:23.150, 77.09 W, 1755 MHz
2023/08/30 15:31:23.154, 77.09 W, 1755 MHz
2023/08/30 15:31:23.157, 77.09 W, 1755 MHz
2023/08/30 15:31:23.161, 77.09 W, 1755 MHz
2023/08/30 15:31:23.164, 77.09 W, 1755 MHz
2023/08/30 15:31:23.170, 77.09 W, 1755 MHz
2023/08/30 15:31:23.173, 77.09 W, 1755 MHz
2023/08/30 15:31:23.177, 77.09 W, 1755 MHz
2023/08/30 15:31:23.180, 77.09 W, 1755 MHz
2023/08/30 15:31:23.183, 77.09 W, 1755 MHz
2023/08/30 15:31:23.190, 77.09 W, 1755 MHz
2023/08/30 15:31:23.193, 77.09 W, 1755 MHz
2023/08/30 15:31:23.197, 77.09 W, 1755 MHz
2023/08/30 15:31:23.200, 77.09 W, 1755 MHz
2023/08/30 15:31:23.203, 77.09 W, 1755 MHz
2023/08/30 15:31:23.210, 77.09 W, 1755 MHz
2023/08/30 15:31:23.213, 77.09 W, 1755 MHz
2023/08/30 15:31:23.217, 77.09 W, 1755 MHz
2023/08/30 15:31:23.221, 78.65 W, 1755 MHz
2023/08/30 15:31:23.224, 78.65 W, 1755 MHz
2023/08/30 15:31:23.239, 78.65 W, 1755 MHz
2023/08/30 15:31:23.242, 78.65 W, 1755 MHz
2023/08/30 15:31:23.246, 78.65 W, 1755 MHz
2023/08/30 15:31:23.251, 78.65 W, 1755 MHz
2023/08/30 15:31:23.254, 78.65 W, 1755 MHz
2023/08/30 15:31:23.258, 78.65 W, 1755 MHz
2023/08/30 15:31:23.261, 78.65 W, 1755 MHz
2023/08/30 15:31:23.264, 78.65 W, 1755 MHz
2023/08/30 15:31:23.270, 78.65 W, 1755 MHz
2023/08/30 15:31:23.273, 78.65 W, 1755 MHz
2023/08/30 15:31:23.277, 78.65 W, 1755 MHz
2023/08/30 15:31:23.280, 78.65 W, 1755 MHz
2023/08/30 15:31:23.284, 78.65 W, 1755 MHz
2023/08/30 15:31:23.290, 78.65 W, 1755 MHz
2023/08/30 15:31:23.294, 78.65 W, 1755 MHz
2023/08/30 15:31:23.297, 78.65 W, 1755 MHz
2023/08/30 15:31:23.301, 78.65 W, 1755 MHz
2023/08/30 15:31:23.304, 78.65 W, 1755 MHz
2023/08/30 15:31:23.310, 78.65 W, 1755 MHz
2023/08/30 15:31:23.314, 78.65 W, 1755 MHz
2023/08/30 15:31:23.318, 78.65 W, 1755 MHz
2023/08/30 15:31:23.321, 77.19 W, 1755 MHz
2023/08/30 15:31:23.326, 77.19 W, 1755 MHz
2023/08/30 15:31:23.341, 77.19 W, 1755 MHz
2023/08/30 15:31:23.345, 77.19 W, 1755 MHz
2023/08/30 15:31:23.350, 77.19 W, 1755 MHz
2023/08/30 15:31:23.354, 77.19 W, 1755 MHz
2023/08/30 15:31:23.357, 77.19 W, 1755 MHz
2023/08/30 15:31:23.360, 77.19 W, 1755 MHz
2023/08/30 15:31:23.364, 77.19 W, 1755 MHz
2023/08/30 15:31:23.370, 77.19 W, 1755 MHz
2023/08/30 15:31:23.374, 77.19 W, 1755 MHz
2023/08/30 15:31:23.377, 77.19 W, 1755 MHz
2023/08/30 15:31:23.381, 77.19 W, 1755 MHz
2023/08/30 15:31:23.384, 77.19 W, 1755 MHz
2023/08/30 15:31:23.390, 77.19 W, 1755 MHz
2023/08/30 15:31:23.394, 77.19 W, 1755 MHz
2023/08/30 15:31:23.397, 77.19 W, 1755 MHz
2023/08/30 15:31:23.400, 77.19 W, 1755 MHz
2023/08/30 15:31:23.404, 77.19 W, 1755 MHz
2023/08/30 15:31:23.410, 77.19 W, 1755 MHz
2023/08/30 15:31:23.414, 77.19 W, 1755 MHz
2023/08/30 15:31:23.417, 77.19 W, 1755 MHz
2023/08/30 15:31:23.420, 77.68 W, 1755 MHz
2023/08/30 15:31:23.424, 77.68 W, 1755 MHz
2023/08/30 15:31:23.439, 77.68 W, 1755 MHz
2023/08/30 15:31:23.443, 77.68 W, 1755 MHz
2023/08/30 15:31:23.446, 77.68 W, 1755 MHz
2023/08/30 15:31:23.451, 77.68 W, 1755 MHz
2023/08/30 15:31:23.454, 77.68 W, 1755 MHz
2023/08/30 15:31:23.458, 77.68 W, 1755 MHz
2023/08/30 15:31:23.461, 77.68 W, 1755 MHz
2023/08/30 15:31:23.464, 77.68 W, 1755 MHz
2023/08/30 15:31:23.470, 77.68 W, 1755 MHz
2023/08/30 15:31:23.474, 77.68 W, 1755 MHz
2023/08/30 15:31:23.477, 77.68 W, 1755 MHz
2023/08/30 15:31:23.480, 77.68 W, 1755 MHz
2023/08/30 15:31:23.484, 77.68 W, 1755 MHz
2023/08/30 15:31:23.490, 77.68 W, 1755 MHz
2023/08/30 15:31:23.494, 77.68 W, 1755 MHz
2023/08/30 15:31:23.497, 77.68 W, 1755 MHz
2023/08/30 15:31:23.500, 77.68 W, 1755 MHz
2023/08/30 15:31:23.504, 77.68 W, 1755 MHz
2023/08/30 15:31:23.510, 77.68 W, 1755 MHz
2023/08/30 15:31:23.513, 77.68 W, 1755 MHz
2023/08/30 15:31:23.517, 77.68 W, 1755 MHz
2023/08/30 15:31:23.521, 77.18 W, 1755 MHz
2023/08/30 15:31:23.525, 77.18 W, 1755 MHz
2023/08/30 15:31:23.540, 77.18 W, 1755 MHz
2023/08/30 15:31:23.543, 77.18 W, 1755 MHz
2023/08/30 15:31:23.547, 77.18 W, 1755 MHz
2023/08/30 15:31:23.552, 77.18 W, 1755 MHz
2023/08/30 15:31:23.555, 77.18 W, 1755 MHz
2023/08/30 15:31:23.558, 77.18 W, 1755 MHz
2023/08/30 15:31:23.562, 77.18 W, 1755 MHz
2023/08/30 15:31:23.565, 77.18 W, 1755 MHz
2023/08/30 15:31:23.570, 77.18 W, 1755 MHz
2023/08/30 15:31:23.574, 77.18 W, 1755 MHz
2023/08/30 15:31:23.577, 77.18 W, 1755 MHz
2023/08/30 15:31:23.580, 77.18 W, 1755 MHz
2023/08/30 15:31:23.584, 77.18 W, 1755 MHz
2023/08/30 15:31:23.590, 77.18 W, 1755 MHz
2023/08/30 15:31:23.594, 77.18 W, 1755 MHz
2023/08/30 15:31:23.597, 77.18 W, 1755 MHz
2023/08/30 15:31:23.601, 77.18 W, 1755 MHz
2023/08/30 15:31:23.604, 77.18 W, 1755 MHz
2023/08/30 15:31:23.610, 77.18 W, 1755 MHz
2023/08/30 15:31:23.614, 77.18 W, 1755 MHz
2023/08/30 15:31:23.617, 77.18 W, 1755 MHz
2023/08/30 15:31:23.620, 77.18 W, 1755 MHz
2023/08/30 15:31:23.624, 77.18 W, 1755 MHz
2023/08/30 15:31:23.639, 77.18 W, 1755 MHz
2023/08/30 15:31:23.642, 77.18 W, 1755 MHz
2023/08/30 15:31:23.646, 77.18 W, 1755 MHz
2023/08/30 15:31:23.651, 77.18 W, 1755 MHz
2023/08/30 15:31:23.654, 77.18 W, 1755 MHz
2023/08/30 15:31:23.657, 77.18 W, 1755 MHz
2023/08/30 15:31:23.661, 77.18 W, 1755 MHz
2023/08/30 15:31:23.664, 77.18 W, 1755 MHz
2023/08/30 15:31:23.670, 77.18 W, 1755 MHz
2023/08/30 15:31:23.674, 77.18 W, 1755 MHz
2023/08/30 15:31:23.677, 77.18 W, 1755 MHz
2023/08/30 15:31:23.681, 77.18 W, 1755 MHz
2023/08/30 15:31:23.684, 77.18 W, 1755 MHz
2023/08/30 15:31:23.690, 77.18 W, 1755 MHz
2023/08/30 15:31:23.694, 77.18 W, 1755 MHz
2023/08/30 15:31:23.697, 77.18 W, 1755 MHz
2023/08/30 15:31:23.700, 77.18 W, 1755 MHz
2023/08/30 15:31:23.704, 77.18 W, 1755 MHz
2023/08/30 15:31:23.710, 77.18 W, 1755 MHz
2023/08/30 15:31:23.714, 77.18 W, 1755 MHz
2023/08/30 15:31:23.717, 77.18 W, 1755 MHz
2023/08/30 15:31:23.721, 77.18 W, 1755 MHz
2023/08/30 15:31:23.724, 77.18 W, 1755 MHz
2023/08/30 15:31:23.740, 77.18 W, 1755 MHz
2023/08/30 15:31:23.743, 77.18 W, 1755 MHz
2023/08/30 15:31:23.747, 77.18 W, 1755 MHz
2023/08/30 15:31:23.751, 77.18 W, 1755 MHz
2023/08/30 15:31:23.755, 77.18 W, 1755 MHz
2023/08/30 15:31:23.758, 77.18 W, 1755 MHz
2023/08/30 15:31:23.762, 77.18 W, 1755 MHz
2023/08/30 15:31:23.765, 77.18 W, 1755 MHz
2023/08/30 15:31:23.770, 77.18 W, 1755 MHz
2023/08/30 15:31:23.774, 77.18 W, 1755 MHz
2023/08/30 15:31:23.777, 77.18 W, 1755 MHz
2023/08/30 15:31:23.780, 77.18 W, 1755 MHz
2023/08/30 15:31:23.784, 77.18 W, 1755 MHz
2023/08/30 15:31:23.790, 77.18 W, 1755 MHz
2023/08/30 15:31:23.794, 77.18 W, 1755 MHz
2023/08/30 15:31:23.797, 77.18 W, 1755 MHz
2023/08/30 15:31:23.800, 77.18 W, 1755 MHz
2023/08/30 15:31:23.804, 77.18 W, 1755 MHz
2023/08/30 15:31:23.810, 77.18 W, 1755 MHz
2023/08/30 15:31:23.814, 77.18 W, 1755 MHz
2023/08/30 15:31:23.817, 77.18 W, 1755 MHz
2023/08/30 15:31:23.820, 77.67 W, 1755 MHz
2023/08/30 15:31:23.824, 77.67 W, 1755 MHz
2023/08/30 15:31:23.839, 77.67 W, 1755 MHz
2023/08/30 15:31:23.842, 77.67 W, 1755 MHz
2023/08/30 15:31:23.846, 77.67 W, 1755 MHz
2023/08/30 15:31:23.851, 77.67 W, 1755 MHz
2023/08/30 15:31:23.854, 77.67 W, 1755 MHz
2023/08/30 15:31:23.858, 77.67 W, 1755 MHz
2023/08/30 15:31:23.861, 77.67 W, 1755 MHz
2023/08/30 15:31:23.864, 77.67 W, 1755 MHz
2023/08/30 15:31:23.870, 77.67 W, 1755 MHz
2023/08/30 15:31:23.873, 77.67 W, 1755 MHz
2023/08/30 15:31:23.877, 77.67 W, 1755 MHz
2023/08/30 15:31:23.880, 77.67 W, 1755 MHz
2023/08/30 15:31:23.884, 77.67 W, 1755 MHz
2023/08/30 15:31:23.890, 77.67 W, 1755 MHz
2023/08/30 15:31:23.894, 77.67 W, 1755 MHz
2023/08/30 15:31:23.897, 77.67 W, 1755 MHz
2023/08/30 15:31:23.900, 77.67 W, 1755 MHz
2023/08/30 15:31:23.904, 77.67 W, 1755 MHz
2023/08/30 15:31:23.910, 77.67 W, 1755 MHz
2023/08/30 15:31:23.914, 77.67 W, 1755 MHz
2023/08/30 15:31:23.917, 77.67 W, 1755 MHz
2023/08/30 15:31:23.921, 77.67 W, 1755 MHz
2023/08/30 15:31:23.924, 77.67 W, 1755 MHz
2023/08/30 15:31:23.941, 77.67 W, 1755 MHz
2023/08/30 15:31:23.945, 77.67 W, 1755 MHz
2023/08/30 15:31:23.950, 77.67 W, 1755 MHz
2023/08/30 15:31:23.954, 77.67 W, 1755 MHz
2023/08/30 15:31:23.957, 77.67 W, 1755 MHz
2023/08/30 15:31:23.961, 77.67 W, 1755 MHz
2023/08/30 15:31:23.964, 77.67 W, 1755 MHz
2023/08/30 15:31:23.970, 77.67 W, 1755 MHz
2023/08/30 15:31:23.974, 77.67 W, 1755 MHz
2023/08/30 15:31:23.977, 77.67 W, 1755 MHz
2023/08/30 15:31:23.980, 77.67 W, 1755 MHz
2023/08/30 15:31:23.984, 77.67 W, 1755 MHz
2023/08/30 15:31:23.990, 77.67 W, 1755 MHz
2023/08/30 15:31:23.994, 77.67 W, 1755 MHz
2023/08/30 15:31:23.997, 77.67 W, 1755 MHz
2023/08/30 15:31:24.000, 77.67 W, 1755 MHz
2023/08/30 15:31:24.004, 77.67 W, 1755 MHz
2023/08/30 15:31:24.010, 77.67 W, 1755 MHz
2023/08/30 15:31:24.013, 77.67 W, 1755 MHz
2023/08/30 15:31:24.017, 77.67 W, 1755 MHz
2023/08/30 15:31:24.020, 77.09 W, 1755 MHz
2023/08/30 15:31:24.024, 77.09 W, 1755 MHz
2023/08/30 15:31:24.039, 77.09 W, 1755 MHz
2023/08/30 15:31:24.042, 77.09 W, 1755 MHz
2023/08/30 15:31:24.045, 77.09 W, 1755 MHz
2023/08/30 15:31:24.051, 77.09 W, 1755 MHz
2023/08/30 15:31:24.054, 77.09 W, 1755 MHz
2023/08/30 15:31:24.057, 77.09 W, 1755 MHz
2023/08/30 15:31:24.061, 77.09 W, 1755 MHz
2023/08/30 15:31:24.064, 77.09 W, 1755 MHz
2023/08/30 15:31:24.070, 77.09 W, 1755 MHz
2023/08/30 15:31:24.074, 77.09 W, 1755 MHz
2023/08/30 15:31:24.077, 77.09 W, 1755 MHz
2023/08/30 15:31:24.080, 77.09 W, 1755 MHz
2023/08/30 15:31:24.084, 77.09 W, 1755 MHz
2023/08/30 15:31:24.090, 77.09 W, 1755 MHz
2023/08/30 15:31:24.094, 77.09 W, 1755 MHz
2023/08/30 15:31:24.097, 77.09 W, 1755 MHz
2023/08/30 15:31:24.101, 77.09 W, 1755 MHz
2023/08/30 15:31:24.104, 77.09 W, 1755 MHz
2023/08/30 15:31:24.110, 77.09 W, 1755 MHz
2023/08/30 15:31:24.114, 77.09 W, 1755 MHz
2023/08/30 15:31:24.117, 77.09 W, 1755 MHz
2023/08/30 15:31:24.121, 77.19 W, 1755 MHz
2023/08/30 15:31:24.125, 77.19 W, 1755 MHz
2023/08/30 15:31:24.142, 77.19 W, 1755 MHz
2023/08/30 15:31:24.145, 77.19 W, 1755 MHz
2023/08/30 15:31:24.150, 77.19 W, 1755 MHz
2023/08/30 15:31:24.154, 77.19 W, 1755 MHz
2023/08/30 15:31:24.157, 77.19 W, 1755 MHz
2023/08/30 15:31:24.160, 77.19 W, 1755 MHz
2023/08/30 15:31:24.164, 77.19 W, 1755 MHz
2023/08/30 15:31:24.170, 77.19 W, 1755 MHz
2023/08/30 15:31:24.174, 77.19 W, 1755 MHz
2023/08/30 15:31:24.177, 77.19 W, 1755 MHz
2023/08/30 15:31:24.181, 77.19 W, 1755 MHz
2023/08/30 15:31:24.184, 77.19 W, 1755 MHz
2023/08/30 15:31:24.190, 77.19 W, 1755 MHz
2023/08/30 15:31:24.194, 77.19 W, 1755 MHz
2023/08/30 15:31:24.197, 77.19 W, 1755 MHz
2023/08/30 15:31:24.201, 77.19 W, 1755 MHz
2023/08/30 15:31:24.204, 77.19 W, 1755 MHz
2023/08/30 15:31:24.210, 77.19 W, 1755 MHz
2023/08/30 15:31:24.214, 77.19 W, 1755 MHz
2023/08/30 15:31:24.217, 77.19 W, 1755 MHz
2023/08/30 15:31:24.220, 77.19 W, 1755 MHz
2023/08/30 15:31:24.224, 77.19 W, 1755 MHz
2023/08/30 15:31:24.239, 77.19 W, 1755 MHz
2023/08/30 15:31:24.242, 77.19 W, 1755 MHz
2023/08/30 15:31:24.246, 77.19 W, 1755 MHz
2023/08/30 15:31:24.251, 77.19 W, 1755 MHz
2023/08/30 15:31:24.254, 77.19 W, 1755 MHz
2023/08/30 15:31:24.257, 77.19 W, 1755 MHz
2023/08/30 15:31:24.261, 77.19 W, 1755 MHz
2023/08/30 15:31:24.264, 77.19 W, 1755 MHz
2023/08/30 15:31:24.270, 77.19 W, 1755 MHz
2023/08/30 15:31:24.274, 77.19 W, 1755 MHz
2023/08/30 15:31:24.277, 77.19 W, 1755 MHz
2023/08/30 15:31:24.280, 77.19 W, 1755 MHz
2023/08/30 15:31:24.283, 77.19 W, 1755 MHz
2023/08/30 15:31:24.290, 77.19 W, 1755 MHz
2023/08/30 15:31:24.294, 77.19 W, 1755 MHz
2023/08/30 15:31:24.297, 77.19 W, 1755 MHz
2023/08/30 15:31:24.301, 77.19 W, 1755 MHz
2023/08/30 15:31:24.304, 77.19 W, 1755 MHz
2023/08/30 15:31:24.310, 77.19 W, 1755 MHz
2023/08/30 15:31:24.313, 77.19 W, 1755 MHz
2023/08/30 15:31:24.317, 77.19 W, 1755 MHz
2023/08/30 15:31:24.320, 77.19 W, 1755 MHz
2023/08/30 15:31:24.325, 77.19 W, 1755 MHz
2023/08/30 15:31:24.340, 77.19 W, 1755 MHz
2023/08/30 15:31:24.343, 77.19 W, 1755 MHz
2023/08/30 15:31:24.347, 77.19 W, 1755 MHz
2023/08/30 15:31:24.352, 77.19 W, 1755 MHz
2023/08/30 15:31:24.355, 77.19 W, 1755 MHz
2023/08/30 15:31:24.359, 77.19 W, 1755 MHz
2023/08/30 15:31:24.362, 77.19 W, 1755 MHz
2023/08/30 15:31:24.365, 77.19 W, 1755 MHz
2023/08/30 15:31:24.371, 77.19 W, 1755 MHz
2023/08/30 15:31:24.374, 77.19 W, 1755 MHz
2023/08/30 15:31:24.377, 77.19 W, 1755 MHz
2023/08/30 15:31:24.381, 77.19 W, 1755 MHz
2023/08/30 15:31:24.384, 77.19 W, 1755 MHz
2023/08/30 15:31:24.390, 77.19 W, 1755 MHz
2023/08/30 15:31:24.394, 77.19 W, 1755 MHz
2023/08/30 15:31:24.397, 77.19 W, 1755 MHz
2023/08/30 15:31:24.401, 77.19 W, 1755 MHz
2023/08/30 15:31:24.404, 77.19 W, 1755 MHz
2023/08/30 15:31:24.411, 77.19 W, 1755 MHz
2023/08/30 15:31:24.414, 77.19 W, 1755 MHz
2023/08/30 15:31:24.418, 77.19 W, 1755 MHz
2023/08/30 15:31:24.421, 77.18 W, 1755 MHz
2023/08/30 15:31:24.425, 77.18 W, 1755 MHz
2023/08/30 15:31:24.439, 77.18 W, 1755 MHz
2023/08/30 15:31:24.442, 77.18 W, 1755 MHz
2023/08/30 15:31:24.446, 77.18 W, 1755 MHz
2023/08/30 15:31:24.451, 77.18 W, 1755 MHz
2023/08/30 15:31:24.454, 77.18 W, 1755 MHz
2023/08/30 15:31:24.458, 77.18 W, 1755 MHz
2023/08/30 15:31:24.461, 77.18 W, 1755 MHz
2023/08/30 15:31:24.464, 77.18 W, 1755 MHz
2023/08/30 15:31:24.470, 77.18 W, 1755 MHz
2023/08/30 15:31:24.474, 77.18 W, 1755 MHz
2023/08/30 15:31:24.477, 77.18 W, 1755 MHz
2023/08/30 15:31:24.480, 77.18 W, 1755 MHz
2023/08/30 15:31:24.483, 77.18 W, 1755 MHz
2023/08/30 15:31:24.490, 77.18 W, 1755 MHz
2023/08/30 15:31:24.493, 77.18 W, 1755 MHz
2023/08/30 15:31:24.497, 77.18 W, 1755 MHz
2023/08/30 15:31:24.500, 77.18 W, 1755 MHz
2023/08/30 15:31:24.503, 77.18 W, 1755 MHz
2023/08/30 15:31:24.510, 77.18 W, 1755 MHz
2023/08/30 15:31:24.514, 77.18 W, 1755 MHz
2023/08/30 15:31:24.517, 77.18 W, 1755 MHz
2023/08/30 15:31:24.521, 77.19 W, 1755 MHz
2023/08/30 15:31:24.525, 77.19 W, 1755 MHz
2023/08/30 15:31:24.541, 77.19 W, 1755 MHz
2023/08/30 15:31:24.545, 77.19 W, 1755 MHz
2023/08/30 15:31:24.550, 77.19 W, 1755 MHz
2023/08/30 15:31:24.553, 77.19 W, 1755 MHz
2023/08/30 15:31:24.557, 77.19 W, 1755 MHz
2023/08/30 15:31:24.560, 77.19 W, 1755 MHz
2023/08/30 15:31:24.564, 77.19 W, 1755 MHz
2023/08/30 15:31:24.570, 77.19 W, 1755 MHz
2023/08/30 15:31:24.573, 77.19 W, 1755 MHz
2023/08/30 15:31:24.577, 77.19 W, 1755 MHz
2023/08/30 15:31:24.580, 77.19 W, 1755 MHz
2023/08/30 15:31:24.584, 77.19 W, 1755 MHz
2023/08/30 15:31:24.590, 77.19 W, 1755 MHz
2023/08/30 15:31:24.594, 77.19 W, 1755 MHz
2023/08/30 15:31:24.597, 77.19 W, 1755 MHz
2023/08/30 15:31:24.601, 77.19 W, 1755 MHz
2023/08/30 15:31:24.604, 77.19 W, 1755 MHz
2023/08/30 15:31:24.610, 77.19 W, 1755 MHz
2023/08/30 15:31:24.614, 77.19 W, 1755 MHz
2023/08/30 15:31:24.617, 77.19 W, 1755 MHz
2023/08/30 15:31:24.620, 77.18 W, 1755 MHz
2023/08/30 15:31:24.625, 77.18 W, 1755 MHz
2023/08/30 15:31:24.639, 77.18 W, 1755 MHz
2023/08/30 15:31:24.642, 77.18 W, 1755 MHz
2023/08/30 15:31:24.646, 77.18 W, 1755 MHz
2023/08/30 15:31:24.651, 77.18 W, 1755 MHz
2023/08/30 15:31:24.654, 77.18 W, 1755 MHz
2023/08/30 15:31:24.657, 77.18 W, 1755 MHz
2023/08/30 15:31:24.661, 77.18 W, 1755 MHz
2023/08/30 15:31:24.665, 77.18 W, 1755 MHz
2023/08/30 15:31:24.670, 77.18 W, 1755 MHz
2023/08/30 15:31:24.674, 77.18 W, 1755 MHz
2023/08/30 15:31:24.677, 77.18 W, 1755 MHz
2023/08/30 15:31:24.680, 77.18 W, 1755 MHz
2023/08/30 15:31:24.684, 77.18 W, 1755 MHz
2023/08/30 15:31:24.690, 77.18 W, 1755 MHz
2023/08/30 15:31:24.694, 77.18 W, 1755 MHz
2023/08/30 15:31:24.697, 77.18 W, 1755 MHz
2023/08/30 15:31:24.700, 77.18 W, 1755 MHz
2023/08/30 15:31:24.704, 77.18 W, 1515 MHz
2023/08/30 15:31:24.713, 77.18 W, 1515 MHz
2023/08/30 15:31:24.717, 77.18 W, 1515 MHz
2023/08/30 15:31:24.721, 295.46 W, 1515 MHz
2023/08/30 15:31:24.726, 295.46 W, 1560 MHz
2023/08/30 15:31:24.744, 295.46 W, 1650 MHz
2023/08/30 15:31:24.752, 295.46 W, 1650 MHz
2023/08/30 15:31:24.756, 295.46 W, 1650 MHz
2023/08/30 15:31:24.759, 295.46 W, 1650 MHz
2023/08/30 15:31:24.763, 295.46 W, 1650 MHz
2023/08/30 15:31:24.766, 295.46 W, 1695 MHz
2023/08/30 15:31:24.773, 295.46 W, 1695 MHz
2023/08/30 15:31:24.777, 295.46 W, 1695 MHz
2023/08/30 15:31:24.780, 295.46 W, 1695 MHz
2023/08/30 15:31:24.784, 295.46 W, 1725 MHz
2023/08/30 15:31:24.792, 295.46 W, 1725 MHz
2023/08/30 15:31:24.796, 295.46 W, 1725 MHz
2023/08/30 15:31:24.799, 295.46 W, 1725 MHz
2023/08/30 15:31:24.802, 295.46 W, 1725 MHz
2023/08/30 15:31:24.811, 295.46 W, 1740 MHz
2023/08/30 15:31:24.815, 295.46 W, 1740 MHz
2023/08/30 15:31:24.818, 295.46 W, 1740 MHz
2023/08/30 15:31:24.822, 76.11 W, 1740 MHz
2023/08/30 15:31:24.826, 76.11 W, 1740 MHz
2023/08/30 15:31:24.839, 76.11 W, 1740 MHz
2023/08/30 15:31:24.842, 76.11 W, 1740 MHz
2023/08/30 15:31:24.846, 76.11 W, 1740 MHz
2023/08/30 15:31:24.852, 76.11 W, 1740 MHz
2023/08/30 15:31:24.855, 76.11 W, 1740 MHz
2023/08/30 15:31:24.858, 76.11 W, 1740 MHz
2023/08/30 15:31:24.862, 76.11 W, 1740 MHz
2023/08/30 15:31:24.865, 76.11 W, 1740 MHz
2023/08/30 15:31:24.871, 76.11 W, 1740 MHz
2023/08/30 15:31:24.874, 76.11 W, 1740 MHz
2023/08/30 15:31:24.878, 76.11 W, 1740 MHz
2023/08/30 15:31:24.881, 76.11 W, 1740 MHz
2023/08/30 15:31:24.885, 76.11 W, 1740 MHz
2023/08/30 15:31:24.891, 76.11 W, 1740 MHz
2023/08/30 15:31:24.894, 76.11 W, 1740 MHz
2023/08/30 15:31:24.897, 76.11 W, 1740 MHz
2023/08/30 15:31:24.901, 76.11 W, 1740 MHz
2023/08/30 15:31:24.904, 76.11 W, 1740 MHz
2023/08/30 15:31:24.912, 76.11 W, 1740 MHz
2023/08/30 15:31:24.916, 76.11 W, 1740 MHz
2023/08/30 15:31:24.919, 76.11 W, 1740 MHz
2023/08/30 15:31:24.923, 76.12 W, 1740 MHz
2023/08/30 15:31:24.927, 76.12 W, 1740 MHz
2023/08/30 15:31:24.942, 76.12 W, 1740 MHz
2023/08/30 15:31:24.946, 76.12 W, 1740 MHz
2023/08/30 15:31:24.951, 76.12 W, 1740 MHz
2023/08/30 15:31:24.955, 76.12 W, 1740 MHz
2023/08/30 15:31:24.958, 76.12 W, 1740 MHz
