timestamp, power.draw [W], clocks.current.sm [MHz]
2023/11/15 12:21:00.471, 326.32 W, 1485 MHz
2023/11/15 12:21:00.472, 326.32 W, 1485 MHz
2023/11/15 12:21:00.474, 326.32 W, 1485 MHz
2023/11/15 12:21:00.476, 326.32 W, 1485 MHz
2023/11/15 12:21:00.478, 326.32 W, 1485 MHz
2023/11/15 12:21:00.481, 326.32 W, 1485 MHz
2023/11/15 12:21:00.483, 326.32 W, 1485 MHz
2023/11/15 12:21:00.485, 326.32 W, 1485 MHz
2023/11/15 12:21:00.486, 326.32 W, 1485 MHz
2023/11/15 12:21:00.488, 326.32 W, 1485 MHz
2023/11/15 12:21:00.490, 326.32 W, 1485 MHz
2023/11/15 12:21:00.492, 326.65 W, 1485 MHz
2023/11/15 12:21:00.494, 326.65 W, 1485 MHz
2023/11/15 12:21:00.496, 326.65 W, 1485 MHz
2023/11/15 12:21:00.499, 326.65 W, 1485 MHz
2023/11/15 12:21:00.502, 326.65 W, 1485 MHz
2023/11/15 12:21:00.505, 326.65 W, 1485 MHz
2023/11/15 12:21:00.507, 326.65 W, 1485 MHz
2023/11/15 12:21:00.509, 326.65 W, 1485 MHz
2023/11/15 12:21:00.511, 326.65 W, 1455 MHz
2023/11/15 12:21:00.519, 326.65 W, 1470 MHz
2023/11/15 12:21:00.523, 326.65 W, 1470 MHz
2023/11/15 12:21:00.525, 326.65 W, 1470 MHz
2023/11/15 12:21:00.527, 326.65 W, 1470 MHz
2023/11/15 12:21:00.528, 326.65 W, 1470 MHz
2023/11/15 12:21:00.530, 326.65 W, 1470 MHz
2023/11/15 12:21:00.532, 326.65 W, 1470 MHz
2023/11/15 12:21:00.534, 326.65 W, 1470 MHz
2023/11/15 12:21:00.535, 326.65 W, 1470 MHz
2023/11/15 12:21:00.537, 326.65 W, 1470 MHz
2023/11/15 12:21:00.539, 326.65 W, 1470 MHz
2023/11/15 12:21:00.541, 326.65 W, 1470 MHz
2023/11/15 12:21:00.543, 326.65 W, 1470 MHz
2023/11/15 12:21:00.545, 326.65 W, 1470 MHz
2023/11/15 12:21:00.546, 326.65 W, 1470 MHz
2023/11/15 12:21:00.548, 326.65 W, 1470 MHz
2023/11/15 12:21:00.550, 326.65 W, 1470 MHz
2023/11/15 12:21:00.552, 326.65 W, 1470 MHz
2023/11/15 12:21:00.553, 326.65 W, 1470 MHz
2023/11/15 12:21:00.558, 326.65 W, 1470 MHz
2023/11/15 12:21:00.560, 326.65 W, 1470 MHz
2023/11/15 12:21:00.562, 326.65 W, 1470 MHz
2023/11/15 12:21:00.563, 326.65 W, 1470 MHz
2023/11/15 12:21:00.565, 326.65 W, 1470 MHz
2023/11/15 12:21:00.567, 326.65 W, 1470 MHz
2023/11/15 12:21:00.569, 326.65 W, 1470 MHz
2023/11/15 12:21:00.571, 326.65 W, 1470 MHz
2023/11/15 12:21:00.573, 326.65 W, 1470 MHz
2023/11/15 12:21:00.575, 326.65 W, 1470 MHz
2023/11/15 12:21:00.577, 326.65 W, 1485 MHz
2023/11/15 12:21:00.582, 326.65 W, 1485 MHz
2023/11/15 12:21:00.583, 326.65 W, 1485 MHz
2023/11/15 12:21:00.585, 326.65 W, 1485 MHz
2023/11/15 12:21:00.587, 326.65 W, 1485 MHz
2023/11/15 12:21:00.588, 326.65 W, 1485 MHz
2023/11/15 12:21:00.590, 326.65 W, 1485 MHz
2023/11/15 12:21:00.592, 327.31 W, 1485 MHz
2023/11/15 12:21:00.594, 327.31 W, 1485 MHz
2023/11/15 12:21:00.596, 327.31 W, 1485 MHz
2023/11/15 12:21:00.599, 327.31 W, 1485 MHz
2023/11/15 12:21:00.603, 327.31 W, 1485 MHz
2023/11/15 12:21:00.606, 327.31 W, 1485 MHz
2023/11/15 12:21:00.608, 327.31 W, 1485 MHz
2023/11/15 12:21:00.609, 327.31 W, 1485 MHz
2023/11/15 12:21:00.611, 327.31 W, 1485 MHz
2023/11/15 12:21:00.613, 327.31 W, 1485 MHz
2023/11/15 12:21:00.615, 327.31 W, 1485 MHz
2023/11/15 12:21:00.617, 327.31 W, 1485 MHz
2023/11/15 12:21:00.619, 327.31 W, 1485 MHz
2023/11/15 12:21:00.620, 327.31 W, 1485 MHz
2023/11/15 12:21:00.622, 327.31 W, 1485 MHz
2023/11/15 12:21:00.624, 327.31 W, 1485 MHz
2023/11/15 12:21:00.626, 327.31 W, 1485 MHz
2023/11/15 12:21:00.628, 327.31 W, 1485 MHz
2023/11/15 12:21:00.629, 327.31 W, 1485 MHz
2023/11/15 12:21:00.631, 327.31 W, 1485 MHz
2023/11/15 12:21:00.633, 327.31 W, 1485 MHz
2023/11/15 12:21:00.635, 327.31 W, 1485 MHz
2023/11/15 12:21:00.637, 327.31 W, 1485 MHz
2023/11/15 12:21:00.639, 327.31 W, 1485 MHz
2023/11/15 12:21:00.641, 327.31 W, 1485 MHz
2023/11/15 12:21:00.643, 327.31 W, 1485 MHz
2023/11/15 12:21:00.644, 327.31 W, 1485 MHz
2023/11/15 12:21:00.646, 327.31 W, 1485 MHz
2023/11/15 12:21:00.648, 327.31 W, 1485 MHz
2023/11/15 12:21:00.650, 327.31 W, 1485 MHz
2023/11/15 12:21:00.651, 327.31 W, 1485 MHz
2023/11/15 12:21:00.653, 327.31 W, 1485 MHz
2023/11/15 12:21:00.655, 327.31 W, 1485 MHz
2023/11/15 12:21:00.657, 327.31 W, 1485 MHz
2023/11/15 12:21:00.660, 327.31 W, 1485 MHz
2023/11/15 12:21:00.662, 327.31 W, 1485 MHz
2023/11/15 12:21:00.663, 327.31 W, 1485 MHz
2023/11/15 12:21:00.665, 327.31 W, 1485 MHz
2023/11/15 12:21:00.667, 327.31 W, 1485 MHz
2023/11/15 12:21:00.669, 327.31 W, 1485 MHz
2023/11/15 12:21:00.670, 327.31 W, 1485 MHz
2023/11/15 12:21:00.672, 327.31 W, 1485 MHz
2023/11/15 12:21:00.674, 327.31 W, 1485 MHz
2023/11/15 12:21:00.676, 327.31 W, 1485 MHz
2023/11/15 12:21:00.678, 327.31 W, 1485 MHz
2023/11/15 12:21:00.681, 327.31 W, 1485 MHz
2023/11/15 12:21:00.683, 327.31 W, 1485 MHz
2023/11/15 12:21:00.685, 327.31 W, 1485 MHz
2023/11/15 12:21:00.686, 327.31 W, 1485 MHz
2023/11/15 12:21:00.688, 327.31 W, 1485 MHz
2023/11/15 12:21:00.690, 327.31 W, 1485 MHz
2023/11/15 12:21:00.692, 327.70 W, 1485 MHz
2023/11/15 12:21:00.693, 327.70 W, 1485 MHz
2023/11/15 12:21:00.707, 327.70 W, 1485 MHz
2023/11/15 12:21:00.708, 327.70 W, 1485 MHz
2023/11/15 12:21:00.710, 327.70 W, 1485 MHz
2023/11/15 12:21:00.712, 327.70 W, 1485 MHz
2023/11/15 12:21:00.714, 327.70 W, 1485 MHz
2023/11/15 12:21:00.716, 327.70 W, 1485 MHz
2023/11/15 12:21:00.718, 327.70 W, 1485 MHz
2023/11/15 12:21:00.720, 327.70 W, 1485 MHz
2023/11/15 12:21:00.721, 327.70 W, 1485 MHz
2023/11/15 12:21:00.723, 327.70 W, 1485 MHz
2023/11/15 12:21:00.725, 327.70 W, 1485 MHz
2023/11/15 12:21:00.727, 327.70 W, 1485 MHz
2023/11/15 12:21:00.729, 327.70 W, 1485 MHz
2023/11/15 12:21:00.730, 327.70 W, 1485 MHz
2023/11/15 12:21:00.732, 327.70 W, 1485 MHz
2023/11/15 12:21:00.734, 327.70 W, 1485 MHz
2023/11/15 12:21:00.736, 327.70 W, 1485 MHz
2023/11/15 12:21:00.738, 327.70 W, 1485 MHz
2023/11/15 12:21:00.740, 327.70 W, 1485 MHz
2023/11/15 12:21:00.742, 327.70 W, 1485 MHz
2023/11/15 12:21:00.743, 327.70 W, 1485 MHz
2023/11/15 12:21:00.745, 327.70 W, 1485 MHz
2023/11/15 12:21:00.747, 327.70 W, 1485 MHz
2023/11/15 12:21:00.749, 327.70 W, 1485 MHz
2023/11/15 12:21:00.751, 327.70 W, 1485 MHz
2023/11/15 12:21:00.752, 327.70 W, 1485 MHz
2023/11/15 12:21:00.754, 327.70 W, 1485 MHz
2023/11/15 12:21:00.757, 327.70 W, 1485 MHz
2023/11/15 12:21:00.759, 327.70 W, 1485 MHz
2023/11/15 12:21:00.761, 327.70 W, 1485 MHz
2023/11/15 12:21:00.763, 327.70 W, 1485 MHz
2023/11/15 12:21:00.764, 327.70 W, 1485 MHz
2023/11/15 12:21:00.766, 327.70 W, 1485 MHz
2023/11/15 12:21:00.768, 327.70 W, 1485 MHz
2023/11/15 12:21:00.770, 327.70 W, 1485 MHz
2023/11/15 12:21:00.772, 327.70 W, 1485 MHz
2023/11/15 12:21:00.773, 327.70 W, 1485 MHz
2023/11/15 12:21:00.775, 327.70 W, 1485 MHz
2023/11/15 12:21:00.777, 327.70 W, 1485 MHz
2023/11/15 12:21:00.779, 327.70 W, 1485 MHz
2023/11/15 12:21:00.781, 327.70 W, 1485 MHz
2023/11/15 12:21:00.783, 327.70 W, 1485 MHz
2023/11/15 12:21:00.785, 327.70 W, 1485 MHz
2023/11/15 12:21:00.787, 327.70 W, 1485 MHz
2023/11/15 12:21:00.788, 327.70 W, 1485 MHz
2023/11/15 12:21:00.790, 327.70 W, 1485 MHz
2023/11/15 12:21:00.792, 327.68 W, 1485 MHz
2023/11/15 12:21:00.794, 327.68 W, 1485 MHz
2023/11/15 12:21:00.796, 327.68 W, 1485 MHz
2023/11/15 12:21:00.798, 327.68 W, 1485 MHz
2023/11/15 12:21:00.802, 327.68 W, 1485 MHz
2023/11/15 12:21:00.805, 327.68 W, 1485 MHz
2023/11/15 12:21:00.807, 327.68 W, 1485 MHz
2023/11/15 12:21:00.809, 327.68 W, 1485 MHz
2023/11/15 12:21:00.811, 327.68 W, 1485 MHz
2023/11/15 12:21:00.813, 327.68 W, 1485 MHz
2023/11/15 12:21:00.814, 327.68 W, 1485 MHz
2023/11/15 12:21:00.816, 327.68 W, 1485 MHz
2023/11/15 12:21:00.818, 327.68 W, 1485 MHz
2023/11/15 12:21:00.820, 327.68 W, 1485 MHz
2023/11/15 12:21:00.822, 327.68 W, 1485 MHz
2023/11/15 12:21:00.823, 327.68 W, 1485 MHz
2023/11/15 12:21:00.825, 327.68 W, 1485 MHz
2023/11/15 12:21:00.827, 327.68 W, 1485 MHz
2023/11/15 12:21:00.829, 327.68 W, 1485 MHz
2023/11/15 12:21:00.830, 327.68 W, 1485 MHz
2023/11/15 12:21:00.832, 327.68 W, 1485 MHz
2023/11/15 12:21:00.837, 327.68 W, 1485 MHz
2023/11/15 12:21:00.839, 327.68 W, 1485 MHz
2023/11/15 12:21:00.841, 327.68 W, 1485 MHz
2023/11/15 12:21:00.842, 327.68 W, 1485 MHz
2023/11/15 12:21:00.844, 327.68 W, 1485 MHz
2023/11/15 12:21:00.846, 327.68 W, 1485 MHz
2023/11/15 12:21:00.848, 327.68 W, 1485 MHz
2023/11/15 12:21:00.850, 327.68 W, 1485 MHz
2023/11/15 12:21:00.851, 327.68 W, 1485 MHz
2023/11/15 12:21:00.853, 327.68 W, 1485 MHz
2023/11/15 12:21:00.855, 327.68 W, 1485 MHz
2023/11/15 12:21:00.857, 327.68 W, 1500 MHz
2023/11/15 12:21:00.863, 327.68 W, 1500 MHz
2023/11/15 12:21:00.864, 327.68 W, 1500 MHz
2023/11/15 12:21:00.866, 327.68 W, 1500 MHz
2023/11/15 12:21:00.868, 327.68 W, 1500 MHz
2023/11/15 12:21:00.870, 327.68 W, 1500 MHz
2023/11/15 12:21:00.871, 327.68 W, 1500 MHz
2023/11/15 12:21:00.873, 327.68 W, 1500 MHz
2023/11/15 12:21:00.875, 327.68 W, 1500 MHz
2023/11/15 12:21:00.877, 327.68 W, 1485 MHz
2023/11/15 12:21:00.882, 327.68 W, 1485 MHz
2023/11/15 12:21:00.884, 327.68 W, 1485 MHz
2023/11/15 12:21:00.886, 327.68 W, 1485 MHz
2023/11/15 12:21:00.887, 327.68 W, 1485 MHz
2023/11/15 12:21:00.889, 327.68 W, 1485 MHz
2023/11/15 12:21:00.891, 328.19 W, 1485 MHz
2023/11/15 12:21:00.893, 328.19 W, 1485 MHz
2023/11/15 12:21:00.895, 328.19 W, 1485 MHz
2023/11/15 12:21:00.897, 328.19 W, 1485 MHz
2023/11/15 12:21:00.901, 328.19 W, 1485 MHz
2023/11/15 12:21:00.908, 328.19 W, 1455 MHz
2023/11/15 12:21:00.912, 328.19 W, 1455 MHz
2023/11/15 12:21:00.914, 328.19 W, 1455 MHz
2023/11/15 12:21:00.916, 328.19 W, 1455 MHz
2023/11/15 12:21:00.918, 328.19 W, 1470 MHz
2023/11/15 12:21:00.922, 328.19 W, 1470 MHz
2023/11/15 12:21:00.924, 328.19 W, 1470 MHz
2023/11/15 12:21:00.926, 328.19 W, 1470 MHz
2023/11/15 12:21:00.928, 328.19 W, 1470 MHz
2023/11/15 12:21:00.929, 328.19 W, 1470 MHz
2023/11/15 12:21:00.931, 328.19 W, 1470 MHz
2023/11/15 12:21:00.933, 328.19 W, 1470 MHz
2023/11/15 12:21:00.935, 328.19 W, 1470 MHz
2023/11/15 12:21:00.937, 328.19 W, 1470 MHz
2023/11/15 12:21:00.939, 328.19 W, 1470 MHz
2023/11/15 12:21:00.941, 328.19 W, 1470 MHz
2023/11/15 12:21:00.943, 328.19 W, 1470 MHz
2023/11/15 12:21:00.944, 328.19 W, 1470 MHz
2023/11/15 12:21:00.946, 328.19 W, 1470 MHz
2023/11/15 12:21:00.948, 328.19 W, 1470 MHz
2023/11/15 12:21:00.950, 328.19 W, 1470 MHz
2023/11/15 12:21:00.952, 328.19 W, 1470 MHz
2023/11/15 12:21:00.953, 328.19 W, 1470 MHz
2023/11/15 12:21:00.955, 328.19 W, 1470 MHz
2023/11/15 12:21:00.957, 328.19 W, 1485 MHz
2023/11/15 12:21:00.962, 328.19 W, 1485 MHz
2023/11/15 12:21:00.964, 328.19 W, 1485 MHz
2023/11/15 12:21:00.965, 328.19 W, 1485 MHz
2023/11/15 12:21:00.967, 328.19 W, 1485 MHz
2023/11/15 12:21:00.969, 328.19 W, 1485 MHz
2023/11/15 12:21:00.971, 328.19 W, 1485 MHz
2023/11/15 12:21:00.972, 328.19 W, 1485 MHz
2023/11/15 12:21:00.978, 328.19 W, 1485 MHz
2023/11/15 12:21:00.980, 328.19 W, 1485 MHz
2023/11/15 12:21:00.981, 328.19 W, 1485 MHz
2023/11/15 12:21:00.983, 328.19 W, 1485 MHz
2023/11/15 12:21:00.985, 328.19 W, 1485 MHz
2023/11/15 12:21:00.987, 328.19 W, 1485 MHz
2023/11/15 12:21:00.989, 328.19 W, 1485 MHz
2023/11/15 12:21:00.990, 328.19 W, 1485 MHz
2023/11/15 12:21:00.992, 328.45 W, 1485 MHz
2023/11/15 12:21:00.994, 328.45 W, 1485 MHz
2023/11/15 12:21:00.996, 328.45 W, 1485 MHz
2023/11/15 12:21:00.999, 328.45 W, 1485 MHz
2023/11/15 12:21:01.003, 328.45 W, 1485 MHz
2023/11/15 12:21:01.006, 328.45 W, 1485 MHz
2023/11/15 12:21:01.008, 328.45 W, 1485 MHz
2023/11/15 12:21:01.010, 328.45 W, 1485 MHz
2023/11/15 12:21:01.011, 328.45 W, 1485 MHz
2023/11/15 12:21:01.013, 328.45 W, 1485 MHz
2023/11/15 12:21:01.015, 328.45 W, 1485 MHz
2023/11/15 12:21:01.017, 328.45 W, 1485 MHz
2023/11/15 12:21:01.019, 328.45 W, 1485 MHz
2023/11/15 12:21:01.021, 328.45 W, 1485 MHz
2023/11/15 12:21:01.022, 328.45 W, 1485 MHz
2023/11/15 12:21:01.024, 328.45 W, 1485 MHz
2023/11/15 12:21:01.026, 328.45 W, 1485 MHz
2023/11/15 12:21:01.028, 328.45 W, 1485 MHz
2023/11/15 12:21:01.030, 328.45 W, 1485 MHz
2023/11/15 12:21:01.031, 328.45 W, 1485 MHz
2023/11/15 12:21:01.033, 328.45 W, 1485 MHz
2023/11/15 12:21:01.035, 328.45 W, 1485 MHz
2023/11/15 12:21:01.037, 328.45 W, 1485 MHz
2023/11/15 12:21:01.039, 328.45 W, 1485 MHz
2023/11/15 12:21:01.041, 328.45 W, 1485 MHz
2023/11/15 12:21:01.043, 328.45 W, 1485 MHz
2023/11/15 12:21:01.044, 328.45 W, 1485 MHz
2023/11/15 12:21:01.046, 328.45 W, 1485 MHz
2023/11/15 12:21:01.048, 328.45 W, 1485 MHz
2023/11/15 12:21:01.050, 328.45 W, 1485 MHz
2023/11/15 12:21:01.052, 328.45 W, 1485 MHz
2023/11/15 12:21:01.053, 328.45 W, 1485 MHz
2023/11/15 12:21:01.056, 328.45 W, 1485 MHz
2023/11/15 12:21:01.058, 328.45 W, 1485 MHz
2023/11/15 12:21:01.059, 328.45 W, 1485 MHz
2023/11/15 12:21:01.061, 328.45 W, 1485 MHz
2023/11/15 12:21:01.063, 328.45 W, 1485 MHz
2023/11/15 12:21:01.065, 328.45 W, 1485 MHz
2023/11/15 12:21:01.066, 328.45 W, 1485 MHz
2023/11/15 12:21:01.068, 328.45 W, 1485 MHz
2023/11/15 12:21:01.070, 328.45 W, 1485 MHz
2023/11/15 12:21:01.072, 328.45 W, 1485 MHz
2023/11/15 12:21:01.074, 328.45 W, 1485 MHz
2023/11/15 12:21:01.076, 328.45 W, 1485 MHz
2023/11/15 12:21:01.078, 328.45 W, 1485 MHz
2023/11/15 12:21:01.080, 328.45 W, 1485 MHz
2023/11/15 12:21:01.081, 328.45 W, 1485 MHz
2023/11/15 12:21:01.083, 328.45 W, 1485 MHz
2023/11/15 12:21:01.085, 328.45 W, 1485 MHz
2023/11/15 12:21:01.087, 328.45 W, 1485 MHz
2023/11/15 12:21:01.088, 328.45 W, 1485 MHz
2023/11/15 12:21:01.090, 328.45 W, 1485 MHz
2023/11/15 12:21:01.092, 327.54 W, 1485 MHz
2023/11/15 12:21:01.094, 327.54 W, 1485 MHz
2023/11/15 12:21:01.097, 327.54 W, 1485 MHz
2023/11/15 12:21:01.100, 327.54 W, 1485 MHz
2023/11/15 12:21:01.103, 327.54 W, 1485 MHz
2023/11/15 12:21:01.106, 327.54 W, 1485 MHz
2023/11/15 12:21:01.108, 327.54 W, 1500 MHz
2023/11/15 12:21:01.113, 327.54 W, 1500 MHz
2023/11/15 12:21:01.118, 327.54 W, 1485 MHz
2023/11/15 12:21:01.121, 327.54 W, 1485 MHz
2023/11/15 12:21:01.122, 327.54 W, 1485 MHz
2023/11/15 12:21:01.124, 327.54 W, 1485 MHz
2023/11/15 12:21:01.126, 327.54 W, 1485 MHz
2023/11/15 12:21:01.128, 327.54 W, 1485 MHz
2023/11/15 12:21:01.129, 327.54 W, 1485 MHz
2023/11/15 12:21:01.131, 327.54 W, 1485 MHz
2023/11/15 12:21:01.133, 327.54 W, 1485 MHz
2023/11/15 12:21:01.135, 327.54 W, 1485 MHz
2023/11/15 12:21:01.137, 327.54 W, 1485 MHz
2023/11/15 12:21:01.138, 327.54 W, 1485 MHz
2023/11/15 12:21:01.140, 327.54 W, 1485 MHz
2023/11/15 12:21:01.142, 327.54 W, 1485 MHz
2023/11/15 12:21:01.144, 327.54 W, 1485 MHz
2023/11/15 12:21:01.146, 327.54 W, 1485 MHz
2023/11/15 12:21:01.147, 327.54 W, 1485 MHz
2023/11/15 12:21:01.149, 327.54 W, 1485 MHz
2023/11/15 12:21:01.151, 327.54 W, 1485 MHz
2023/11/15 12:21:01.153, 327.54 W, 1485 MHz
2023/11/15 12:21:01.155, 327.54 W, 1485 MHz
2023/11/15 12:21:01.157, 327.54 W, 1485 MHz
2023/11/15 12:21:01.159, 327.54 W, 1485 MHz
2023/11/15 12:21:01.161, 327.54 W, 1485 MHz
2023/11/15 12:21:01.162, 327.54 W, 1485 MHz
2023/11/15 12:21:01.165, 327.54 W, 1485 MHz
2023/11/15 12:21:01.167, 327.54 W, 1485 MHz
2023/11/15 12:21:01.168, 327.54 W, 1485 MHz
2023/11/15 12:21:01.170, 327.54 W, 1485 MHz
2023/11/15 12:21:01.172, 327.54 W, 1485 MHz
2023/11/15 12:21:01.174, 327.54 W, 1485 MHz
2023/11/15 12:21:01.176, 327.54 W, 1485 MHz
2023/11/15 12:21:01.178, 327.54 W, 1485 MHz
2023/11/15 12:21:01.179, 327.54 W, 1485 MHz
2023/11/15 12:21:01.181, 327.54 W, 1485 MHz
2023/11/15 12:21:01.183, 327.54 W, 1485 MHz
2023/11/15 12:21:01.185, 327.54 W, 1485 MHz
2023/11/15 12:21:01.186, 327.54 W, 1485 MHz
2023/11/15 12:21:01.188, 327.54 W, 1485 MHz
2023/11/15 12:21:01.190, 327.54 W, 1485 MHz
2023/11/15 12:21:01.192, 327.76 W, 1485 MHz
2023/11/15 12:21:01.194, 327.76 W, 1485 MHz
2023/11/15 12:21:01.196, 327.76 W, 1485 MHz
2023/11/15 12:21:01.199, 327.76 W, 1485 MHz
2023/11/15 12:21:01.203, 327.76 W, 1485 MHz
2023/11/15 12:21:01.206, 327.76 W, 1485 MHz
2023/11/15 12:21:01.208, 327.76 W, 1485 MHz
2023/11/15 12:21:01.209, 327.76 W, 1485 MHz
2023/11/15 12:21:01.211, 327.76 W, 1485 MHz
2023/11/15 12:21:01.213, 327.76 W, 1485 MHz
2023/11/15 12:21:01.215, 327.76 W, 1485 MHz
2023/11/15 12:21:01.217, 327.76 W, 1470 MHz
2023/11/15 12:21:01.222, 327.76 W, 1470 MHz
2023/11/15 12:21:01.224, 327.76 W, 1470 MHz
2023/11/15 12:21:01.226, 327.76 W, 1470 MHz
2023/11/15 12:21:01.227, 327.76 W, 1470 MHz
2023/11/15 12:21:01.229, 327.76 W, 1470 MHz
2023/11/15 12:21:01.231, 327.76 W, 1470 MHz
2023/11/15 12:21:01.233, 327.76 W, 1470 MHz
2023/11/15 12:21:01.235, 327.76 W, 1470 MHz
2023/11/15 12:21:01.236, 327.76 W, 1470 MHz
2023/11/15 12:21:01.239, 327.76 W, 1470 MHz
2023/11/15 12:21:01.241, 327.76 W, 1470 MHz
2023/11/15 12:21:01.242, 327.76 W, 1470 MHz
2023/11/15 12:21:01.244, 327.76 W, 1470 MHz
2023/11/15 12:21:01.246, 327.76 W, 1470 MHz
2023/11/15 12:21:01.248, 327.76 W, 1470 MHz
2023/11/15 12:21:01.250, 327.76 W, 1470 MHz
2023/11/15 12:21:01.251, 327.76 W, 1470 MHz
2023/11/15 12:21:01.253, 327.76 W, 1470 MHz
2023/11/15 12:21:01.258, 327.76 W, 1470 MHz
2023/11/15 12:21:01.260, 327.76 W, 1470 MHz
2023/11/15 12:21:01.262, 327.76 W, 1470 MHz
2023/11/15 12:21:01.263, 327.76 W, 1470 MHz
2023/11/15 12:21:01.266, 327.76 W, 1470 MHz
2023/11/15 12:21:01.268, 327.76 W, 1470 MHz
2023/11/15 12:21:01.269, 327.76 W, 1470 MHz
2023/11/15 12:21:01.271, 327.76 W, 1470 MHz
2023/11/15 12:21:01.273, 327.76 W, 1470 MHz
2023/11/15 12:21:01.275, 327.76 W, 1470 MHz
2023/11/15 12:21:01.277, 327.76 W, 1485 MHz
2023/11/15 12:21:01.282, 327.76 W, 1485 MHz
2023/11/15 12:21:01.283, 327.76 W, 1485 MHz
2023/11/15 12:21:01.285, 327.76 W, 1485 MHz
2023/11/15 12:21:01.287, 327.76 W, 1485 MHz
2023/11/15 12:21:01.289, 327.76 W, 1485 MHz
2023/11/15 12:21:01.291, 327.76 W, 1485 MHz
2023/11/15 12:21:01.292, 327.84 W, 1485 MHz
2023/11/15 12:21:01.294, 327.84 W, 1485 MHz
2023/11/15 12:21:01.296, 327.84 W, 1485 MHz
2023/11/15 12:21:01.299, 327.84 W, 1485 MHz
2023/11/15 12:21:01.304, 327.84 W, 1485 MHz
2023/11/15 12:21:01.307, 327.84 W, 1485 MHz
2023/11/15 12:21:01.309, 327.84 W, 1485 MHz
2023/11/15 12:21:01.310, 327.84 W, 1485 MHz
2023/11/15 12:21:01.312, 327.84 W, 1485 MHz
2023/11/15 12:21:01.314, 327.84 W, 1485 MHz
2023/11/15 12:21:01.316, 327.84 W, 1485 MHz
2023/11/15 12:21:01.318, 327.84 W, 1470 MHz
2023/11/15 12:21:01.322, 327.84 W, 1470 MHz
2023/11/15 12:21:01.324, 327.84 W, 1470 MHz
2023/11/15 12:21:01.326, 327.84 W, 1470 MHz
2023/11/15 12:21:01.327, 327.84 W, 1470 MHz
2023/11/15 12:21:01.329, 327.84 W, 1470 MHz
2023/11/15 12:21:01.331, 327.84 W, 1470 MHz
2023/11/15 12:21:01.333, 327.84 W, 1470 MHz
2023/11/15 12:21:01.335, 327.84 W, 1470 MHz
2023/11/15 12:21:01.337, 327.84 W, 1470 MHz
2023/11/15 12:21:01.339, 327.84 W, 1470 MHz
2023/11/15 12:21:01.341, 327.84 W, 1470 MHz
2023/11/15 12:21:01.343, 327.84 W, 1470 MHz
2023/11/15 12:21:01.344, 327.84 W, 1470 MHz
2023/11/15 12:21:01.346, 327.84 W, 1470 MHz
2023/11/15 12:21:01.348, 327.84 W, 1470 MHz
2023/11/15 12:21:01.350, 327.84 W, 1470 MHz
2023/11/15 12:21:01.352, 327.84 W, 1470 MHz
2023/11/15 12:21:01.353, 327.84 W, 1470 MHz
2023/11/15 12:21:01.355, 327.84 W, 1470 MHz
2023/11/15 12:21:01.357, 327.84 W, 1485 MHz
2023/11/15 12:21:01.362, 327.84 W, 1485 MHz
2023/11/15 12:21:01.363, 327.84 W, 1485 MHz
2023/11/15 12:21:01.365, 327.84 W, 1485 MHz
2023/11/15 12:21:01.367, 327.84 W, 1485 MHz
2023/11/15 12:21:01.369, 327.84 W, 1485 MHz
2023/11/15 12:21:01.370, 327.84 W, 1485 MHz
2023/11/15 12:21:01.372, 327.84 W, 1485 MHz
2023/11/15 12:21:01.374, 327.84 W, 1485 MHz
2023/11/15 12:21:01.376, 327.84 W, 1485 MHz
2023/11/15 12:21:01.378, 327.84 W, 1485 MHz
2023/11/15 12:21:01.382, 327.84 W, 1485 MHz
2023/11/15 12:21:01.383, 327.84 W, 1485 MHz
2023/11/15 12:21:01.385, 327.84 W, 1485 MHz
2023/11/15 12:21:01.387, 327.84 W, 1485 MHz
2023/11/15 12:21:01.389, 327.84 W, 1485 MHz
2023/11/15 12:21:01.390, 327.84 W, 1485 MHz
2023/11/15 12:21:01.392, 328.21 W, 1485 MHz
2023/11/15 12:21:01.405, 328.21 W, 1485 MHz
2023/11/15 12:21:01.407, 328.21 W, 1485 MHz
2023/11/15 12:21:01.409, 328.21 W, 1485 MHz
2023/11/15 12:21:01.410, 328.21 W, 1485 MHz
2023/11/15 12:21:01.412, 328.21 W, 1485 MHz
2023/11/15 12:21:01.414, 328.21 W, 1485 MHz
2023/11/15 12:21:01.416, 328.21 W, 1485 MHz
2023/11/15 12:21:01.418, 328.21 W, 1485 MHz
2023/11/15 12:21:01.420, 328.21 W, 1485 MHz
2023/11/15 12:21:01.422, 328.21 W, 1485 MHz
2023/11/15 12:21:01.423, 328.21 W, 1485 MHz
2023/11/15 12:21:01.425, 328.21 W, 1485 MHz
2023/11/15 12:21:01.427, 328.21 W, 1485 MHz
2023/11/15 12:21:01.429, 328.21 W, 1485 MHz
2023/11/15 12:21:01.430, 328.21 W, 1485 MHz
2023/11/15 12:21:01.432, 328.21 W, 1485 MHz
2023/11/15 12:21:01.434, 328.21 W, 1485 MHz
2023/11/15 12:21:01.436, 328.21 W, 1485 MHz
2023/11/15 12:21:01.438, 328.21 W, 1485 MHz
2023/11/15 12:21:01.440, 328.21 W, 1485 MHz
2023/11/15 12:21:01.442, 328.21 W, 1485 MHz
2023/11/15 12:21:01.443, 328.21 W, 1485 MHz
